,Год,Цена,Район,Ковид,Санкции,Ключевая ставка ЦБ РФ (%),ИПЦ (% к декабрю предыдущего года),Доллар
431,2003,31006.647673314335,81,0,0,14.0,112.0,29.4545
432,2003,36022.28182380854,7,0,0,14.0,112.0,29.4545
433,2003,28465.136054421768,13,0,0,14.0,112.0,29.4545
434,2003,28639.63785355538,63,0,0,14.0,112.0,29.4545
435,2003,29000.62051847766,35,0,0,14.0,112.0,29.4545
436,2003,50153.71533228677,59,0,0,14.0,112.0,29.4545
437,2003,29877.14822771214,64,0,0,14.0,112.0,29.4545
438,2003,36982.32323232323,112,0,0,14.0,112.0,29.4545
439,2003,28167.517006802722,16,0,0,14.0,112.0,29.4545
440,2003,52984.88664987405,51,0,0,14.0,112.0,29.4545
441,2003,46717.94871794872,88,0,0,14.0,112.0,29.4545
442,2003,35041.96534706963,107,0,0,14.0,112.0,29.4545
443,2003,24078.46778075786,89,0,0,14.0,112.0,29.4545
444,2003,29784.115138592748,92,0,0,14.0,112.0,29.4545
445,2003,37522.09982320142,96,0,0,14.0,112.0,29.4545
446,2003,67689.39393939395,102,0,0,14.0,112.0,29.4545
447,2003,25850.12919896641,58,0,0,14.0,112.0,29.4545
448,2003,28405.063291139242,103,0,0,14.0,112.0,29.4545
449,2003,32511.25464865923,66,0,0,14.0,112.0,29.4545
450,2003,28791.40786749482,25,0,0,14.0,112.0,29.4545
451,2003,37662.33766233766,2,0,0,14.0,112.0,29.4545
452,2003,30207.725947521867,20,0,0,14.0,112.0,29.4545
453,2003,27415.45893719807,120,0,0,14.0,112.0,29.4545
454,2003,19530.315751978218,26,0,0,14.0,112.0,29.4545
455,2003,101851.48185148186,1,0,0,14.0,112.0,29.4545
456,2003,31263.337601365773,70,0,0,14.0,112.0,29.4545
457,2003,43184.3120597501,44,0,0,14.0,112.0,29.4545
458,2003,27527.972393600336,71,0,0,14.0,112.0,29.4545
459,2003,29345.114345114343,97,0,0,14.0,112.0,29.4545
460,2003,38285.18420355155,98,0,0,14.0,112.0,29.4545
461,2003,26252.795638803465,69,0,0,14.0,112.0,29.4545
462,2003,29297.36709498614,10,0,0,14.0,112.0,29.4545
463,2003,42578.93741728115,124,0,0,14.0,112.0,29.4545
464,2003,31315.70563873845,0,0,0,14.0,112.0,29.4545
465,2003,24508.286912867065,57,0,0,14.0,112.0,29.4545
466,2003,29468.864468864474,21,0,0,14.0,112.0,29.4545
467,2003,29022.573112420774,41,0,0,14.0,112.0,29.4545
468,2003,25881.164669824473,9,0,0,14.0,112.0,29.4545
469,2003,31473.214285714286,48,0,0,14.0,112.0,29.4545
470,2003,45940.72594072594,55,0,0,14.0,112.0,29.4545
471,2003,29330.829745216743,122,0,0,14.0,112.0,29.4545
472,2003,30254.08415385183,123,0,0,14.0,112.0,29.4545
473,2003,27863.30385413255,49,0,0,14.0,112.0,29.4545
474,2003,36455.50732501356,101,0,0,14.0,112.0,29.4545
475,2003,31256.447286981635,121,0,0,14.0,112.0,29.4545
476,2003,33520.4081632653,72,0,0,14.0,112.0,29.4545
477,2003,31551.924567295275,94,0,0,14.0,112.0,29.4545
478,2003,30777.716492002208,65,0,0,14.0,112.0,29.4545
479,2003,29056.56684282639,54,0,0,14.0,112.0,29.4545
480,2003,27929.08888269713,93,0,0,14.0,112.0,29.4545
481,2003,26887.755102040817,19,0,0,14.0,112.0,29.4545
482,2003,28495.252267573695,73,0,0,14.0,112.0,29.4545
483,2003,23923.529829041643,118,0,0,14.0,112.0,29.4545
484,2003,28838.734567901236,74,0,0,14.0,112.0,29.4545
485,2003,27556.136138963422,34,0,0,14.0,112.0,29.4545
486,2003,32974.30083144369,119,0,0,14.0,112.0,29.4545
487,2003,24034.387798333566,11,0,0,14.0,112.0,29.4545
488,2003,32189.365165491043,40,0,0,14.0,112.0,29.4545
489,2003,46661.16498177567,29,0,0,14.0,112.0,29.4545
490,2003,27465.957005598953,95,0,0,14.0,112.0,29.4545
491,2003,29411.764705882357,50,0,0,14.0,112.0,29.4545
492,2003,31867.813315296164,33,0,0,14.0,112.0,29.4545
493,2003,31110.004977600798,104,0,0,14.0,112.0,29.4545
494,2003,34718.67007672634,39,0,0,14.0,112.0,29.4545
495,2003,31971.830985915487,116,0,0,14.0,112.0,29.4545
496,2003,60471.80667433831,76,0,0,14.0,112.0,29.4545
497,2003,33253.50667122819,117,0,0,14.0,112.0,29.4545
498,2003,27219.583485568142,12,0,0,14.0,112.0,29.4545
499,2003,34653.1127585872,75,0,0,14.0,112.0,29.4545
500,2003,28445.51282051282,3,0,0,14.0,112.0,29.4545
501,2003,34271.037181996086,18,0,0,14.0,112.0,29.4545
502,2003,72303.7776472891,62,0,0,14.0,112.0,29.4545
503,2003,42390.34442154842,8,0,0,14.0,112.0,29.4545
504,2003,28816.460794844254,56,0,0,14.0,112.0,29.4545
505,2003,40022.67573696145,115,0,0,14.0,112.0,29.4545
506,2003,28432.076210361476,77,0,0,14.0,112.0,29.4545
507,2003,38726.13174938756,28,0,0,14.0,112.0,29.4545
508,2004,38545.638035433956,87,0,0,13.0,111.7,27.7487
509,2004,37947.411096953554,93,0,0,13.0,111.7,27.7487
510,2004,54656.34529673939,115,0,0,13.0,111.7,27.7487
511,2004,37056.614271804145,53,0,0,13.0,111.7,27.7487
512,2004,85697.37954353339,4,0,0,13.0,111.7,27.7487
513,2004,39994.47717231222,92,0,0,13.0,111.7,27.7487
514,2004,36653.5644095051,78,0,0,13.0,111.7,27.7487
515,2004,42016.96983141082,65,0,0,13.0,111.7,27.7487
516,2004,36940.86330184247,22,0,0,13.0,111.7,27.7487
517,2004,52634.781550444204,106,0,0,13.0,111.7,27.7487
518,2004,37664.01124648547,52,0,0,13.0,111.7,27.7487
519,2004,38006.2181122449,17,0,0,13.0,111.7,27.7487
520,2004,36502.68336314848,80,0,0,13.0,111.7,27.7487
521,2004,73920.51557465091,114,0,0,13.0,111.7,27.7487
522,2004,36712.51109139308,30,0,0,13.0,111.7,27.7487
523,2004,40660.2800694746,79,0,0,13.0,111.7,27.7487
524,2004,35810.66493955095,91,0,0,13.0,111.7,27.7487
525,2004,39553.23901712584,113,0,0,13.0,111.7,27.7487
526,2004,66570.77724706904,59,0,0,13.0,111.7,27.7487
527,2004,41481.3116257739,64,0,0,13.0,111.7,27.7487
528,2004,50168.350168350174,112,0,0,13.0,111.7,27.7487
529,2004,57692.307692307695,88,0,0,13.0,111.7,27.7487
530,2004,30963.740458015265,89,0,0,13.0,111.7,27.7487
531,2004,68427.1823623412,51,0,0,13.0,111.7,27.7487
532,2004,42999.057746668455,90,0,0,13.0,111.7,27.7487
533,2004,37918.01374014952,16,0,0,13.0,111.7,27.7487
534,2004,51704.83460559796,7,0,0,13.0,111.7,27.7487
535,2004,43159.34065934066,81,0,0,13.0,111.7,27.7487
536,2004,38580.51841426225,35,0,0,13.0,111.7,27.7487
537,2004,38045.48415110725,13,0,0,13.0,111.7,27.7487
538,2004,38751.840942562594,63,0,0,13.0,111.7,27.7487
539,2004,56442.285449919036,31,0,0,13.0,111.7,27.7487
540,2004,74513.57466063349,47,0,0,13.0,111.7,27.7487
541,2004,45030.93790707773,108,0,0,13.0,111.7,27.7487
542,2004,40161.07231358414,36,0,0,13.0,111.7,27.7487
543,2004,64471.688899169814,23,0,0,13.0,111.7,27.7487
544,2004,39167.66174554928,14,0,0,13.0,111.7,27.7487
545,2004,37132.501006846556,46,0,0,13.0,111.7,27.7487
546,2004,73438.62383121553,109,0,0,13.0,111.7,27.7487
547,2004,35567.01030927835,27,0,0,13.0,111.7,27.7487
548,2004,46667.56176154672,86,0,0,13.0,111.7,27.7487
549,2004,35585.88922592967,67,0,0,13.0,111.7,27.7487
550,2004,43500.32566217976,61,0,0,13.0,111.7,27.7487
551,2004,37129.60810147511,99,0,0,13.0,111.7,27.7487
552,2004,44045.80152671756,100,0,0,13.0,111.7,27.7487
553,2004,42879.70518557515,33,0,0,13.0,111.7,27.7487
554,2004,38452.47338065661,68,0,0,13.0,111.7,27.7487
555,2004,40541.27566979464,126,0,0,13.0,111.7,27.7487
556,2004,41992.01419698314,110,0,0,13.0,111.7,27.7487
557,2004,54220.779220779215,5,0,0,13.0,111.7,27.7487
558,2004,48815.55486372513,111,0,0,13.0,111.7,27.7487
559,2004,51037.22648479682,84,0,0,13.0,111.7,27.7487
560,2004,58525.15424774561,83,0,0,13.0,111.7,27.7487
561,2004,60515.463917525776,85,0,0,13.0,111.7,27.7487
562,2004,40346.56545545047,6,0,0,13.0,111.7,27.7487
563,2004,44557.8231292517,15,0,0,13.0,111.7,27.7487
564,2004,37350.26619343389,38,0,0,13.0,111.7,27.7487
565,2004,43104.51453308597,24,0,0,13.0,111.7,27.7487
566,2004,38836.98057536267,60,0,0,13.0,111.7,27.7487
567,2004,37013.591509960905,32,0,0,13.0,111.7,27.7487
568,2004,62233.589087809036,43,0,0,13.0,111.7,27.7487
569,2004,37471.26436781609,45,0,0,13.0,111.7,27.7487
570,2004,44044.185666866186,82,0,0,13.0,111.7,27.7487
571,2004,47930.71378749129,107,0,0,13.0,111.7,27.7487
572,2004,41952.98372513563,42,0,0,13.0,111.7,27.7487
573,2004,33146.38003748829,11,0,0,13.0,111.7,27.7487
574,2004,45206.45467489321,119,0,0,13.0,111.7,27.7487
575,2004,57159.763313609474,55,0,0,13.0,111.7,27.7487
576,2004,46683.67346938775,72,0,0,13.0,111.7,27.7487
577,2004,38471.03357472021,73,0,0,13.0,111.7,27.7487
578,2004,37595.90792838875,95,0,0,13.0,111.7,27.7487
579,2004,63883.926154512475,29,0,0,13.0,111.7,27.7487
580,2004,43868.24515690495,40,0,0,13.0,111.7,27.7487
581,2004,38713.750407298794,74,0,0,13.0,111.7,27.7487
582,2004,39480.34063123577,50,0,0,13.0,111.7,27.7487
583,2004,36361.28364389234,12,0,0,13.0,111.7,27.7487
584,2004,60337.402358252395,8,0,0,13.0,111.7,27.7487
585,2004,34412.36512102654,118,0,0,13.0,111.7,27.7487
586,2004,40093.68494101318,54,0,0,13.0,111.7,27.7487
587,2004,36716.027874564454,19,0,0,13.0,111.7,27.7487
588,2004,42222.2866419295,94,0,0,13.0,111.7,27.7487
589,2004,42361.403324216284,104,0,0,13.0,111.7,27.7487
590,2004,38322.63242375602,56,0,0,13.0,111.7,27.7487
591,2004,45902.25563909774,18,0,0,13.0,111.7,27.7487
592,2004,74342.03030648285,62,0,0,13.0,111.7,27.7487
593,2004,45738.396624472574,105,0,0,13.0,111.7,27.7487
594,2004,53145.59932500133,28,0,0,13.0,111.7,27.7487
595,2004,39354.238258877434,77,0,0,13.0,111.7,27.7487
596,2004,38759.05200789993,25,0,0,13.0,111.7,27.7487
597,2004,42051.28205128205,116,0,0,13.0,111.7,27.7487
598,2004,82817.86941580757,76,0,0,13.0,111.7,27.7487
599,2004,35297.927461139894,37,0,0,13.0,111.7,27.7487
600,2004,47982.83969969475,39,0,0,13.0,111.7,27.7487
601,2004,48043.75034009904,75,0,0,13.0,111.7,27.7487
602,2004,38978.49462365591,3,0,0,13.0,111.7,27.7487
603,2004,43238.76036665211,117,0,0,13.0,111.7,27.7487
604,2004,36339.522546419095,120,0,0,13.0,111.7,27.7487
605,2004,41770.6199962763,121,0,0,13.0,111.7,27.7487
606,2004,41354.47885447885,70,0,0,13.0,111.7,27.7487
607,2004,55336.911150864646,44,0,0,13.0,111.7,27.7487
608,2004,70185.8768348823,26,0,0,13.0,111.7,27.7487
609,2004,39136.960600375234,97,0,0,13.0,111.7,27.7487
610,2004,35944.17902941915,9,0,0,13.0,111.7,27.7487
611,2004,85836.62714097498,102,0,0,13.0,111.7,27.7487
612,2004,37105.46261707541,71,0,0,13.0,111.7,27.7487
613,2004,53082.2638333684,98,0,0,13.0,111.7,27.7487
614,2004,35658.91472868217,58,0,0,13.0,111.7,27.7487
615,2004,51083.75132998936,96,0,0,13.0,111.7,27.7487
616,2004,38399.6383363472,103,0,0,13.0,111.7,27.7487
617,2004,41157.35767991407,20,0,0,13.0,111.7,27.7487
618,2004,51360.54421768707,2,0,0,13.0,111.7,27.7487
619,2004,43671.22314929878,66,0,0,13.0,111.7,27.7487
620,2004,35853.794642857145,69,0,0,13.0,111.7,27.7487
621,2004,42073.638063705206,123,0,0,13.0,111.7,27.7487
622,2004,40028.4817484306,122,0,0,13.0,111.7,27.7487
623,2004,42542.96455424275,48,0,0,13.0,111.7,27.7487
624,2004,53816.887579774186,101,0,0,13.0,111.7,27.7487
625,2004,37674.41860465117,49,0,0,13.0,111.7,27.7487
626,2004,37279.58002422937,41,0,0,13.0,111.7,27.7487
627,2004,39757.228587015816,21,0,0,13.0,111.7,27.7487
628,2004,39746.543778801846,10,0,0,13.0,111.7,27.7487
629,2004,43677.86391042205,0,0,0,13.0,111.7,27.7487
630,2004,64593.47394988282,124,0,0,13.0,111.7,27.7487
631,2004,31385.178117048345,57,0,0,13.0,111.7,27.7487
632,2004,38424.74489795918,125,0,0,13.0,111.7,27.7487
633,2004,37450.84493569986,34,0,0,13.0,111.7,27.7487
634,2004,146541.8060200669,1,0,0,13.0,111.7,27.7487
635,2005,169609.2796092796,1,0,0,12.0,110.9,28.7825
636,2005,41449.27080714106,34,0,0,12.0,110.9,28.7825
637,2005,43206.07553366174,125,0,0,12.0,110.9,28.7825
638,2005,34131.24744761726,57,0,0,12.0,110.9,28.7825
639,2005,48714.3431096826,100,0,0,12.0,110.9,28.7825
640,2005,49693.8775510204,61,0,0,12.0,110.9,28.7825
641,2005,41714.17126305734,99,0,0,12.0,110.9,28.7825
642,2005,47619.04761904762,48,0,0,12.0,110.9,28.7825
643,2005,50161.0824742268,40,0,0,12.0,110.9,28.7825
644,2005,43336.61175313499,73,0,0,12.0,110.9,28.7825
645,2005,53169.64285714286,72,0,0,12.0,110.9,28.7825
646,2005,60990.51633298209,55,0,0,12.0,110.9,28.7825
647,2005,47721.51898734177,81,0,0,12.0,110.9,28.7825
648,2005,41964.28571428571,16,0,0,12.0,110.9,28.7825
649,2005,43959.993749023284,113,0,0,12.0,110.9,28.7825
650,2005,50024.88800398208,119,0,0,12.0,110.9,28.7825
651,2005,43605.54462748955,10,0,0,12.0,110.9,28.7825
652,2005,41967.03296703297,45,0,0,12.0,110.9,28.7825
653,2005,54660.9048416968,39,0,0,12.0,110.9,28.7825
654,2005,74755.47122902286,51,0,0,12.0,110.9,28.7825
655,2005,50639.386189258315,82,0,0,12.0,110.9,28.7825
656,2005,44955.27728085868,97,0,0,12.0,110.9,28.7825
657,2005,54944.79680526192,112,0,0,12.0,110.9,28.7825
658,2005,47778.2392026578,64,0,0,12.0,110.9,28.7825
659,2005,74028.02893309222,59,0,0,12.0,110.9,28.7825
660,2005,43391.712125562255,49,0,0,12.0,110.9,28.7825
661,2005,61123.70874275636,98,0,0,12.0,110.9,28.7825
662,2005,63250.24714023442,101,0,0,12.0,110.9,28.7825
663,2005,42964.55424274973,17,0,0,12.0,110.9,28.7825
664,2005,40235.294117647056,80,0,0,12.0,110.9,28.7825
665,2005,43004.986085343226,35,0,0,12.0,110.9,28.7825
666,2005,41305.852264179324,95,0,0,12.0,110.9,28.7825
667,2005,85654.651470978,114,0,0,12.0,110.9,28.7825
668,2005,41571.56283566058,30,0,0,12.0,110.9,28.7825
669,2005,46594.24544920728,121,0,0,12.0,110.9,28.7825
670,2005,63109.18814975061,44,0,0,12.0,110.9,28.7825
671,2005,139920.53805603884,26,0,0,12.0,110.9,28.7825
672,2005,39917.69547325103,58,0,0,12.0,110.9,28.7825
673,2005,45931.64469118667,54,0,0,12.0,110.9,28.7825
674,2005,43530.18133138615,74,0,0,12.0,110.9,28.7825
675,2005,45909.3637454982,94,0,0,12.0,110.9,28.7825
676,2005,72932.56997455472,29,0,0,12.0,110.9,28.7825
677,2005,43139.05104955906,63,0,0,12.0,110.9,28.7825
678,2005,43478.260869565216,50,0,0,12.0,110.9,28.7825
679,2005,50736.31725417439,15,0,0,12.0,110.9,28.7825
680,2005,47396.19985925405,110,0,0,12.0,110.9,28.7825
681,2005,67264.51066233583,85,0,0,12.0,110.9,28.7825
682,2005,46015.24153965384,20,0,0,12.0,110.9,28.7825
683,2005,36274.936403802385,11,0,0,12.0,110.9,28.7825
684,2005,46065.92238171186,70,0,0,12.0,110.9,28.7825
685,2005,56572.89002557545,84,0,0,12.0,110.9,28.7825
686,2005,53686.432023963505,111,0,0,12.0,110.9,28.7825
687,2005,58424.43516862121,96,0,0,12.0,110.9,28.7825
688,2005,42906.19039361886,103,0,0,12.0,110.9,28.7825
689,2005,38578.15186894742,118,0,0,12.0,110.9,28.7825
690,2005,98198.1981981982,102,0,0,12.0,110.9,28.7825
691,2005,61431.329288472145,5,0,0,12.0,110.9,28.7825
692,2005,74841.83604792031,43,0,0,12.0,110.9,28.7825
693,2005,41787.828889745295,41,0,0,12.0,110.9,28.7825
694,2005,39593.28639678149,9,0,0,12.0,110.9,28.7825
695,2005,42380.03190967109,52,0,0,12.0,110.9,28.7825
696,2005,64883.190118152525,83,0,0,12.0,110.9,28.7825
697,2005,40639.34953642771,71,0,0,12.0,110.9,28.7825
698,2005,40377.163523637304,19,0,0,12.0,110.9,28.7825
699,2005,40616.27257493949,32,0,0,12.0,110.9,28.7825
700,2005,40219.407663276404,91,0,0,12.0,110.9,28.7825
701,2005,43724.98871671431,122,0,0,12.0,110.9,28.7825
702,2005,48072.17473884141,116,0,0,12.0,110.9,28.7825
703,2005,43292.804134640865,92,0,0,12.0,110.9,28.7825
704,2005,57239.05723905724,106,0,0,12.0,110.9,28.7825
705,2005,40509.872780280944,69,0,0,12.0,110.9,28.7825
706,2005,59070.294784580496,2,0,0,12.0,110.9,28.7825
707,2005,59416.1715319039,115,0,0,12.0,110.9,28.7825
708,2005,43612.143370894264,77,0,0,12.0,110.9,28.7825
709,2005,65733.6726039016,31,0,0,12.0,110.9,28.7825
710,2005,96089.27108927109,76,0,0,12.0,110.9,28.7825
711,2005,61854.04339250494,88,0,0,12.0,110.9,28.7825
712,2005,51224.48979591837,108,0,0,12.0,110.9,28.7825
713,2005,52040.816326530614,18,0,0,12.0,110.9,28.7825
714,2005,42091.836734693876,13,0,0,12.0,110.9,28.7825
715,2005,42454.018644494834,25,0,0,12.0,110.9,28.7825
716,2005,40272.67781857745,67,0,0,12.0,110.9,28.7825
717,2005,47119.62304301566,126,0,0,12.0,110.9,28.7825
718,2005,43916.112956810626,68,0,0,12.0,110.9,28.7825
719,2005,48501.908396946565,33,0,0,12.0,110.9,28.7825
720,2005,49170.83701305073,0,0,0,12.0,110.9,28.7825
721,2005,75062.92157454949,124,0,0,12.0,110.9,28.7825
722,2005,40251.118699952895,37,0,0,12.0,110.9,28.7825
723,2005,33947.01392007185,89,0,0,12.0,110.9,28.7825
724,2005,102475.83018074822,47,0,0,12.0,110.9,28.7825
725,2005,40409.270216962526,120,0,0,12.0,110.9,28.7825
726,2005,49397.79474130619,66,0,0,12.0,110.9,28.7825
727,2005,55646.41043190087,107,0,0,12.0,110.9,28.7825
728,2005,46536.36102328255,42,0,0,12.0,110.9,28.7825
729,2005,59426.63273960984,7,0,0,12.0,110.9,28.7825
730,2005,47414.937356340444,90,0,0,12.0,110.9,28.7825
731,2005,101617.98871556588,62,0,0,12.0,110.9,28.7825
732,2005,42209.317937701395,38,0,0,12.0,110.9,28.7825
733,2005,45087.08408764592,36,0,0,12.0,110.9,28.7825
734,2005,42019.44291230005,60,0,0,12.0,110.9,28.7825
735,2005,46445.136496156905,24,0,0,12.0,110.9,28.7825
736,2005,62376.05913106184,28,0,0,12.0,110.9,28.7825
737,2005,44471.41759929778,87,0,0,12.0,110.9,28.7825
738,2005,45182.49607535322,6,0,0,12.0,110.9,28.7825
739,2005,41471.415182755394,93,0,0,12.0,110.9,28.7825
740,2005,43000.29472443266,3,0,0,12.0,110.9,28.7825
741,2005,43191.0569105691,21,0,0,12.0,110.9,28.7825
742,2005,53978.2468171215,75,0,0,12.0,110.9,28.7825
743,2005,40730.16363075023,53,0,0,12.0,110.9,28.7825
744,2005,96645.29914529913,4,0,0,12.0,110.9,28.7825
745,2005,47348.07177555269,123,0,0,12.0,110.9,28.7825
746,2005,51869.965477560414,105,0,0,12.0,110.9,28.7825
747,2005,71037.67994701803,23,0,0,12.0,110.9,28.7825
748,2005,83983.3152468801,109,0,0,12.0,110.9,28.7825
749,2005,39305.639781685866,27,0,0,12.0,110.9,28.7825
750,2005,42176.419908542644,46,0,0,12.0,110.9,28.7825
751,2005,49556.962025316454,117,0,0,12.0,110.9,28.7825
752,2005,47611.71710063336,104,0,0,12.0,110.9,28.7825
753,2005,43459.467120181405,14,0,0,12.0,110.9,28.7825
754,2005,52480.647431386344,86,0,0,12.0,110.9,28.7825
755,2005,42682.10911307528,78,0,0,12.0,110.9,28.7825
756,2005,39454.80631276901,12,0,0,12.0,110.9,28.7825
757,2005,43353.33034312626,56,0,0,12.0,110.9,28.7825
758,2005,67233.79979193932,8,0,0,12.0,110.9,28.7825
759,2005,41136.323083328374,22,0,0,12.0,110.9,28.7825
760,2005,48263.980917042136,65,0,0,12.0,110.9,28.7825
761,2005,45836.79401993355,79,0,0,12.0,110.9,28.7825
762,2006,73448.87622665401,21,0,0,10.5,109.0,26.3311
763,2006,73387.04524154383,63,0,0,10.5,109.0,26.3311
764,2006,72895.37608749158,50,0,0,10.5,109.0,26.3311
765,2006,106711.19592875318,29,0,0,10.5,109.0,26.3311
766,2006,125065.1324359531,114,0,0,10.5,109.0,26.3311
767,2006,106764.51170585546,85,0,0,10.5,109.0,26.3311
768,2006,79160.84854994628,110,0,0,10.5,109.0,26.3311
769,2006,83820.59800664452,15,0,0,10.5,109.0,26.3311
770,2006,76606.42087023488,6,0,0,10.5,109.0,26.3311
771,2006,101351.39148771868,44,0,0,10.5,109.0,26.3311
772,2006,76264.44172710407,79,0,0,10.5,109.0,26.3311
773,2006,71351.03475204998,45,0,0,10.5,109.0,26.3311
774,2006,75843.6574479623,54,0,0,10.5,109.0,26.3311
775,2006,65700.26659312374,30,0,0,10.5,109.0,26.3311
776,2006,69626.0954668802,118,0,0,10.5,109.0,26.3311
777,2006,70048.25185888309,58,0,0,10.5,109.0,26.3311
778,2006,71204.49474887087,95,0,0,10.5,109.0,26.3311
779,2006,96078.01141446084,84,0,0,10.5,109.0,26.3311
780,2006,63469.32085368059,11,0,0,10.5,109.0,26.3311
781,2006,67104.70229281644,41,0,0,10.5,109.0,26.3311
782,2006,68947.32603092784,9,0,0,10.5,109.0,26.3311
783,2006,71253.52453960701,52,0,0,10.5,109.0,26.3311
784,2006,77938.21114791877,121,0,0,10.5,109.0,26.3311
785,2006,103264.6166574738,83,0,0,10.5,109.0,26.3311
786,2006,96515.41467650891,5,0,0,10.5,109.0,26.3311
787,2006,68409.6436502062,19,0,0,10.5,109.0,26.3311
788,2006,85067.38391040146,111,0,0,10.5,109.0,26.3311
789,2006,75746.54861944779,20,0,0,10.5,109.0,26.3311
790,2006,76734.47840473703,70,0,0,10.5,109.0,26.3311
791,2006,94259.0720143804,96,0,0,10.5,109.0,26.3311
792,2006,69385.23732416863,71,0,0,10.5,109.0,26.3311
793,2006,71611.64034973248,103,0,0,10.5,109.0,26.3311
794,2006,202469.13580246913,1,0,0,10.5,109.0,26.3311
795,2006,88312.54724111866,72,0,0,10.5,109.0,26.3311
796,2006,97424.98636115658,55,0,0,10.5,109.0,26.3311
797,2006,82816.24077783749,40,0,0,10.5,109.0,26.3311
798,2006,72680.74912891987,73,0,0,10.5,109.0,26.3311
799,2006,79993.31103678931,81,0,0,10.5,109.0,26.3311
800,2006,72881.97909554074,113,0,0,10.5,109.0,26.3311
801,2006,67695.22877644208,16,0,0,10.5,109.0,26.3311
802,2006,71621.2548849327,35,0,0,10.5,109.0,26.3311
803,2006,71492.07085431575,125,0,0,10.5,109.0,26.3311
804,2006,70468.30684734165,34,0,0,10.5,109.0,26.3311
805,2006,65438.69970468808,67,0,0,10.5,109.0,26.3311
806,2006,81474.37344773086,0,0,0,10.5,109.0,26.3311
807,2006,70345.42385868271,99,0,0,10.5,109.0,26.3311
808,2006,57626.891656622465,57,0,0,10.5,109.0,26.3311
809,2006,81340.48433798368,100,0,0,10.5,109.0,26.3311
810,2006,79177.94668887963,48,0,0,10.5,109.0,26.3311
811,2006,96855.71903179876,98,0,0,10.5,109.0,26.3311
812,2006,96920.78133478026,101,0,0,10.5,109.0,26.3311
813,2006,82781.29842641704,82,0,0,10.5,109.0,26.3311
814,2006,73533.21173430613,49,0,0,10.5,109.0,26.3311
815,2006,70486.02573559544,17,0,0,10.5,109.0,26.3311
816,2006,83249.05183312262,119,0,0,10.5,109.0,26.3311
817,2006,69754.67775467774,80,0,0,10.5,109.0,26.3311
818,2006,109448.91201513718,59,0,0,10.5,109.0,26.3311
819,2006,90133.94598812259,39,0,0,10.5,109.0,26.3311
820,2006,114143.95847645217,51,0,0,10.5,109.0,26.3311
821,2006,72704.08163265306,10,0,0,10.5,109.0,26.3311
822,2006,80985.1743387938,64,0,0,10.5,109.0,26.3311
823,2006,88290.08649367931,112,0,0,10.5,109.0,26.3311
824,2006,75102.43525318902,97,0,0,10.5,109.0,26.3311
825,2006,139700.80552359033,102,0,0,10.5,109.0,26.3311
826,2006,80603.70988544117,104,0,0,10.5,109.0,26.3311
827,2006,68849.48979591836,69,0,0,10.5,109.0,26.3311
828,2006,87681.97914617353,75,0,0,10.5,109.0,26.3311
829,2006,69596.85114503816,32,0,0,10.5,109.0,26.3311
830,2006,73022.82808611922,3,0,0,10.5,109.0,26.3311
831,2006,98698.45897542691,115,0,0,10.5,109.0,26.3311
832,2006,77123.86111795125,123,0,0,10.5,109.0,26.3311
833,2006,73752.81447521906,78,0,0,10.5,109.0,26.3311
